"","continent","new_cases_smoothed_per_million","new_deaths_smoothed_per_million","people_fully_vaccinated_per_hundred","stringency_index","population_density","aged_65_older","cardiovasc_death_rate","diabetes_prevalence","life_expectancy","human_development_index","is_island","month"
"24137","Europe",823.4,10.27,0,76.85,231.447,14.312,128.275,4.42,82.25,0.916,"no","12"
"24138","Europe",823.4,10.27,0,76.85,231.447,14.312,128.275,4.42,82.25,0.916,"no","12"
"24139","Europe",823.4,10.27,0,76.85,231.447,14.312,128.275,4.42,82.25,0.916,"no","12"
"24140","Europe",866.761,8.9,0,76.85,231.447,14.312,128.275,4.42,82.25,0.916,"no","12"
"24141","Europe",763.836,6.846,0,76.85,231.447,14.312,128.275,4.42,82.25,0.916,"no","12"
"24142","Europe",610.247,5.934,0,76.85,231.447,14.312,128.275,4.42,82.25,0.916,"no","12"
"24143","Europe",823.4,10.27,0,76.85,231.447,14.312,128.275,4.42,82.25,0.916,"no","12"
"24144","Europe",853.068,10.726,0,76.85,231.447,14.312,128.275,4.42,82.25,0.916,"no","12"
"24145","Europe",853.068,10.726,0,76.85,231.447,14.312,128.275,4.42,82.25,0.916,"no","12"
"24146","Europe",781.408,11.411,0,73.15,231.447,14.312,128.275,4.42,82.25,0.916,"no","12"
"24147","Europe",861.284,13.236,0,73.15,231.447,14.312,128.275,4.42,82.25,0.916,"no","12"
"24148","Europe",997.072,13.921,0,73.15,231.447,14.312,128.275,4.42,82.25,0.916,"no","12"
"24149","Europe",739.873,10.041,0,73.15,231.447,14.312,128.275,4.42,82.25,0.916,"no","12"
"24150","Europe",678.483,9.585,0,73.15,231.447,14.312,128.275,4.42,82.25,0.916,"no","12"
"24151","Europe",678.483,9.585,0,73.15,231.447,14.312,128.275,4.42,82.25,0.916,"no","12"
"24152","Europe",678.483,9.585,0,73.15,231.447,14.312,128.275,4.42,82.25,0.916,"no","12"
"24153","Europe",612.073,9.129,0,73.15,231.447,14.312,128.275,4.42,82.25,0.916,"no","12"
"24154","Europe",584.002,7.988,0,73.15,231.447,14.312,128.275,4.42,82.25,0.916,"no","12"
"24155","Europe",539.5,8.444,0,73.15,231.447,14.312,128.275,4.42,82.25,0.916,"no","12"
"24156","Europe",440.455,6.846,0,73.15,231.447,14.312,128.275,4.42,82.25,0.916,"no","12"
"24157","Europe",337.986,5.477,0,73.15,231.447,14.312,128.275,4.42,82.25,0.916,"no","12"
"24158","Europe",337.986,5.477,0,73.15,231.447,14.312,128.275,4.42,82.25,0.916,"no","12"
"24159","Europe",337.986,5.477,0,73.15,231.447,14.312,128.275,4.42,82.25,0.916,"no","12"
"24160","Europe",289.148,8.444,0,80.56,231.447,14.312,128.275,4.42,82.25,0.916,"no","12"
"24161","Europe",291.887,8.216,0,80.56,231.447,14.312,128.275,4.42,82.25,0.916,"no","12"
"24162","Europe",275.227,8.444,0,80.56,231.447,14.312,128.275,4.42,82.25,0.916,"no","12"
"24163","Europe",275.227,8.444,0,80.56,231.447,14.312,128.275,4.42,82.25,0.916,"no","12"
"24164","Europe",275.227,8.444,0,80.56,231.447,14.312,128.275,4.42,82.25,0.916,"no","1"
"24165","Europe",275.227,8.444,0,80.56,231.447,14.312,128.275,4.42,82.25,0.916,"no","1"
"24166","Europe",275.227,8.444,0,80.56,231.447,14.312,128.275,4.42,82.25,0.916,"no","1"
"24167","Europe",259.481,4.793,0,72.22,231.447,14.312,128.275,4.42,82.25,0.916,"no","1"
"24168","Europe",242.136,5.705,0,72.22,231.447,14.312,128.275,4.42,82.25,0.916,"no","1"
"24169","Europe",231.638,5.021,0,72.22,231.447,14.312,128.275,4.42,82.25,0.916,"no","1"
"24170","Europe",268.609,5.934,0,72.22,231.447,14.312,128.275,4.42,82.25,0.916,"no","1"
"24171","Europe",303.298,7.303,0,72.22,231.447,14.312,128.275,4.42,82.25,0.916,"no","1"
"24172","Europe",303.298,7.303,0,72.22,231.447,14.312,128.275,4.42,82.25,0.916,"no","1"
"24173","Europe",303.298,7.303,0,72.22,231.447,14.312,128.275,4.42,82.25,0.916,"no","1"
"24174","Europe",235.518,5.477,0,64.81,231.447,14.312,128.275,4.42,82.25,0.916,"no","1"
"24175","Europe",214.979,5.705,0,64.81,231.447,14.312,128.275,4.42,82.25,0.916,"no","1"
"24176","Europe",204.024,5.477,0,64.81,231.447,14.312,128.275,4.42,82.25,0.916,"no","1"
"24177","Europe",202.199,5.021,0,64.81,231.447,14.312,128.275,4.42,82.25,0.916,"no","1"
"24178","Europe",202.199,5.021,0,64.81,231.447,14.312,128.275,4.42,82.25,0.916,"no","1"
"24179","Europe",202.199,5.021,0,64.81,231.447,14.312,128.275,4.42,82.25,0.916,"no","1"
"24180","Europe",196.95,5.021,0,64.81,231.447,14.312,128.275,4.42,82.25,0.916,"no","1"
"24181","Europe",181.203,5.021,0,64.81,231.447,14.312,128.275,4.42,82.25,0.916,"no","1"
"24182","Europe",189.875,4.564,0,57.41,231.447,14.312,128.275,4.42,82.25,0.916,"no","1"
"24183","Europe",190.103,3.88,0,57.41,231.447,14.312,128.275,4.42,82.25,0.916,"no","1"
"24184","Europe",184.398,2.967,0,57.41,231.447,14.312,128.275,4.42,82.25,0.916,"no","1"
"24185","Europe",184.398,2.967,0,57.41,231.447,14.312,128.275,4.42,82.25,0.916,"no","1"
"24186","Europe",184.398,2.967,0,57.41,231.447,14.312,128.275,4.42,82.25,0.916,"no","1"
"24187","Europe",192.385,2.054,0.2,57.41,231.447,14.312,128.275,4.42,82.25,0.916,"no","1"
"24188","Europe",200.145,2.282,0.2,57.41,231.447,14.312,128.275,4.42,82.25,0.916,"no","1"
"24189","Europe",207.447,2.739,0.24,57.41,231.447,14.312,128.275,4.42,82.25,0.916,"no","1"
"24190","Europe",216.804,3.423,0,57.41,231.447,14.312,128.275,4.42,82.25,0.916,"no","1"
"24191","Europe",216.804,3.423,0,57.41,231.447,14.312,128.275,4.42,82.25,0.916,"no","1"
"24192","Europe",216.804,3.423,0.27,57.41,231.447,14.312,128.275,4.42,82.25,0.916,"no","1"
"24193","Europe",228.215,4.108,0.3,57.41,231.447,14.312,128.275,4.42,82.25,0.916,"no","2"
"24194","Europe",237.115,3.651,0.45,57.41,231.447,14.312,128.275,4.42,82.25,0.916,"no","2"
"24195","Europe",251.493,3.195,0.51,57.41,231.447,14.312,128.275,4.42,82.25,0.916,"no","2"
